"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CDC42SE2",6.29092377512765e-44,-0.465152524648404,0.63,0.739,1.15419578502267e-39
"CFL1",1.03444032357546e-43,-0.259776392059016,0.941,0.953,1.8978876616639e-39
"HERPUD1",1.44417502463566e-43,-0.59969633078284,0.497,0.623,2.64962791769905e-39
"HNRNPC",2.20151206177346e-43,-0.366415645085525,0.767,0.844,4.03911417973577e-39
"C14orf2",2.98260985577006e-43,-0.499457525001103,0.56,0.673,5.47219430238132e-39
"ARAP2",6.02954355138685e-43,-0.865171797640553,0.237,0.374,1.10624035537294e-38
"EIF1",6.03072519919029e-43,-0.196470335450028,0.997,0.988,1.10645715229544e-38
"MYL12B",1.48171204612599e-42,0.335268213153398,0.864,0.779,2.71849709102735e-38
"EEF1B2",1.75942711347534e-42,0.296446101320821,0.946,0.919,3.22802092509321e-38
"HSPA5",1.91128823192027e-42,-0.510130223798924,0.682,0.758,3.50664051910413e-38
"PDE4DIP",2.49648571770061e-42,-1.01085344882598,0.246,0.375,4.58030234626531e-38
"CD59",2.55127533361195e-42,0.766651912611303,0.41,0.281,4.68082485457785e-38
"PRNP",5.80081470957285e-42,0.52005093539481,0.612,0.482,1.06427547476533e-37
"ZFP36L2",6.72019248429542e-42,0.396583138505179,0.954,0.946,1.23295371509368e-37
"TMA7",1.12525430626051e-41,-0.285029155924991,0.915,0.939,2.06450407569616e-37
"WNK1",1.45616560387708e-41,-0.948995393022738,0.228,0.357,2.67162703343327e-37
"ANXA5",1.74308774831079e-41,-0.565334930808123,0.603,0.686,3.19804309182581e-37
"EIF1B",4.42634609717096e-41,-0.620356095747658,0.447,0.562,8.12101718447956e-37
"DYNLT1",9.74717737894238e-41,0.739982833847705,0.371,0.247,1.78831463371456e-36
"TMEM39A",1.57371608059771e-40,-1.10924923099335,0.137,0.256,2.88729689307262e-36
"B2M",1.60244044152304e-40,0.179387362670733,1,0.997,2.93999747806232e-36
"POLR2F",3.53164670825143e-40,-0.687500031080137,0.358,0.483,6.4795122156289e-36
"CD82",6.49554845167848e-40,0.818067586432627,0.308,0.192,1.19173827442945e-35
"LGALS8",6.57133465116169e-40,0.760781472330201,0.32,0.202,1.20564276844864e-35
"GUK1",7.48905558474958e-40,-0.40774309268938,0.748,0.802,1.37401702813401e-35
"SEC61B",8.73403050544039e-40,-0.408243849177489,0.7,0.793,1.60243257683315e-35
"EIF3H",1.09196826780428e-39,0.526800239539625,0.604,0.494,2.00343418094052e-35
"LDLRAD4",1.42516381720324e-39,-0.862573328344932,0.248,0.376,2.61474805542278e-35
"CYTH1",1.46458399126492e-39,0.53042279798119,0.533,0.4,2.68707224877376e-35
"CEBPZ",2.31568707561451e-39,-0.75453548375681,0.316,0.442,4.24859107762995e-35
"C4orf48",2.68696038154906e-39,0.614625060062692,0.494,0.376,4.92976621202806e-35
"C20orf24",4.2541644139551e-39,-0.57472144045787,0.507,0.606,7.80511545028343e-35
"HMGB1",4.94442764955425e-39,-0.298856723330025,0.81,0.88,9.07154140863718e-35
"H3F3B",5.10638058493558e-39,-0.215510600352013,0.978,0.978,9.36867645918131e-35
"UQCRH",5.63992142437267e-39,-0.422785974721169,0.647,0.743,1.03475638372965e-34
"CD74",6.84387215994643e-39,-0.570191730799247,0.901,0.87,1.25564522518537e-34
"SH3BGRL3",3.21890510333414e-38,0.342935499614677,0.929,0.893,5.90572519308715e-34
"BRD2",5.55025027548681e-38,-0.53032807926182,0.604,0.703,1.01830441804357e-33
"CD52",5.75224955661413e-38,0.63917868085946,0.658,0.576,1.05536522615199e-33
"SMCHD1",6.47413628199745e-38,0.624374762658642,0.588,0.478,1.18780978365807e-33
"CD28",1.95724182221999e-37,0.589017041729054,0.455,0.33,3.59095157122701e-33
"ELOVL5",2.64686582239985e-37,0.556842239997416,0.519,0.402,4.85620472435701e-33
"SYNGR2",3.9788622739357e-37,0.612621691965289,0.455,0.331,7.30001861398982e-33
"CLTB",6.18493359560173e-37,-0.652947369611146,0.386,0.502,1.13474976678505e-32
"PPP3CC",6.58030748950939e-37,0.820308992598976,0.322,0.211,1.20728901510029e-32
"SAP18",7.08212960329763e-37,-0.452475210435454,0.671,0.752,1.29935831831702e-32
"SRRM1",7.95064784599526e-37,-0.533024126814381,0.526,0.629,1.45870536030475e-32
"SLC9A3R1",1.13348719559469e-36,-0.579373744129823,0.464,0.578,2.07960895775758e-32
"RPL37",2.1361192807269e-36,0.176401230959494,0.999,0.988,3.91913804434964e-32
"SF3B6",2.20879259037952e-36,-0.558933414486331,0.454,0.568,4.0524717655693e-32
"S1PR4",2.2339502437805e-36,0.691216190761677,0.442,0.325,4.09862851226408e-32
"HLA-A",3.07964587975617e-36,0.211035813811521,1,0.989,5.65022629558864e-32
"SEC61G",3.53539729448607e-36,-0.445266494990259,0.576,0.687,6.4863934161936e-32
"NDUFB6",5.55146796041806e-36,-0.661845083377912,0.352,0.464,1.0185278266979e-31
"NUCB1",7.44348225958515e-36,0.871029970811434,0.252,0.151,1.36565569016609e-31
"RPS26",7.67367218778773e-36,-0.198005678233319,0.958,0.984,1.40788863629341e-31
"LBR",8.86142777583702e-36,-0.799393413722304,0.216,0.337,1.62580615403282e-31
"RGCC",1.07382248853855e-35,0.86756325219761,0.76,0.715,1.97014211972167e-31
"GPSM3",1.12847562188397e-35,0.591410167593794,0.477,0.359,2.07041422347052e-31
"CHORDC1",1.23689541857409e-35,-0.715747249138075,0.301,0.42,2.26933202445789e-31
"RALGAPA1",1.29022041585413e-35,-0.696689503305345,0.305,0.433,2.36716739696757e-31
"ARL6IP4",1.32922407925128e-35,0.565638055231372,0.45,0.328,2.43872741820232e-31
"RBM39",1.33532446205691e-35,-0.410223880805929,0.736,0.796,2.44991979053581e-31
"NFKB1",1.68318404595183e-35,-0.891883178130345,0.203,0.321,3.08813776910782e-31
"FKBP2",2.44207705771853e-35,-0.705645859150078,0.313,0.435,4.48047877779618e-31
"PPP1R15A",2.99983209356178e-35,0.540455136353406,0.456,0.336,5.5037919420578e-31
"PRKCH",1.26715925645226e-34,-0.606580555886835,0.405,0.519,2.32485708781296e-30
"EIF3L",2.2256584278394e-34,0.508240895559303,0.544,0.434,4.08341551755695e-30
"FAM102A",2.64261639257631e-34,-0.638468740745742,0.33,0.455,4.84840829545975e-30
"SPTAN1",2.66488830000037e-34,0.55785364421411,0.545,0.427,4.88927056401067e-30
"LIMS1",4.45723056749023e-34,0.656128682358444,0.29,0.181,8.17768092217432e-30
"CNST",4.46072813346237e-34,0.808969870521208,0.255,0.154,8.18409790646342e-30
"CIRBP",4.86725434287554e-34,0.41180175782182,0.687,0.578,8.92995154287375e-30
"RPL27A",5.19633226247365e-34,-0.249213023478812,0.934,0.93,9.5337108019604e-30
"ACTB",5.49195132626939e-34,0.310271126208256,0.99,0.975,1.00760830983065e-29
"FAM129A",8.42891751953912e-34,0.536205576004242,0.462,0.344,1.54645349730984e-29
"CNBP",8.56809248239747e-34,-0.31280755854935,0.86,0.888,1.57198792774546e-29
"TC2N",9.87312562916606e-34,-0.773453539502935,0.245,0.367,1.8114223591831e-29
"OAT",9.94621757192841e-34,-0.78674824391543,0.244,0.363,1.82483253792171e-29
"MT1E",1.63237047957346e-33,-0.81767555829109,0.261,0.378,2.99491011887343e-29
"PYHIN1",2.16949730282502e-33,-0.99624524401483,0.183,0.294,3.98037670149306e-29
"CALM2",3.08497636091305e-33,-0.297903911206365,0.852,0.879,5.66000612936718e-29
"LRP10",3.77761567483445e-33,0.757652740876148,0.356,0.247,6.93079147861876e-29
"CAMK4",6.61102204540429e-33,0.564749773662645,0.517,0.407,1.21292421467032e-28
"MRPL20",7.60337553611261e-33,-0.634331227808496,0.409,0.509,1.39499130961058e-28
"ATP5H",7.69091070412196e-33,0.54654959548105,0.487,0.374,1.41105138688526e-28
"RNF19A",1.29660964207955e-32,-0.458692763000946,0.453,0.577,2.37888971032334e-28
"TARS",1.45744415238319e-32,-0.934905511661498,0.225,0.334,2.67397278637744e-28
"SNRPB",1.7549124717367e-32,-0.436512759644108,0.605,0.693,3.21973791189532e-28
"SPN",2.3948573401446e-32,-0.902348001789407,0.185,0.293,4.3938447619633e-28
"EIF1AX",2.59328473738295e-32,-0.676568919007435,0.355,0.466,4.7578995076765e-28
"EIF4A1",3.82270410328219e-32,-0.73957366507896,0.276,0.388,7.01351521829184e-28
"PSMB9",5.02129992831835e-32,-0.61866003325264,0.439,0.526,9.21257897848568e-28
"NDUFA4",5.11031055614065e-32,-0.36696926722759,0.695,0.767,9.37588677735125e-28
"ARHGEF7",6.01188078829443e-32,-0.997879164387351,0.149,0.255,1.10299976822838e-27
"RHOH",6.9594098243409e-32,0.452298043148822,0.636,0.526,1.27684292047182e-27
"RPS16",7.20900122996519e-32,0.179063838985812,0.996,0.986,1.32263545566171e-27
"SLC38A1",7.41801377291568e-32,-0.514724440711001,0.51,0.615,1.36098298691684e-27
"BZW1",8.59320630518156e-32,-0.474362341214566,0.578,0.662,1.57659556081166e-27
"IL2RB",9.90402483170638e-32,-0.470895042728895,0.392,0.513,1.81709143587317e-27
"STARD7",1.15924514952364e-31,-0.651042515104079,0.323,0.436,2.12686707583102e-27
"PRKACB",1.25732015287761e-31,-0.985880669101295,0.152,0.255,2.30680528448455e-27
"AAK1",1.33891189630013e-31,-0.756666966102213,0.351,0.461,2.45650165614185e-27
"CTLA4",1.496862524225e-31,0.693389101790338,0.265,0.166,2.7462936731956e-27
"CD3D",1.7003633735798e-31,-0.337175379296913,0.683,0.77,3.11965668150686e-27
"DBI",1.98226892656693e-31,-0.471596278862842,0.514,0.614,3.63686879957235e-27
"FUBP1",2.15021931948346e-31,-0.903333922691199,0.19,0.296,3.94500738545631e-27
"BANP",2.40003301727801e-31,-0.883060008007287,0.154,0.26,4.40334057679997e-27
"NACA",2.75133358338683e-31,0.195897590980704,0.985,0.955,5.04787172543982e-27
"HTATIP2",2.81301979598789e-31,0.737598081875683,0.37,0.262,5.16104741969899e-27
"BTN3A2",3.03516323974021e-31,-0.723859613552681,0.262,0.371,5.56861399595136e-27
"SC5D",3.16657956531873e-31,0.752126093279825,0.297,0.197,5.80972352849028e-27
"HGSNAT",3.18498154273169e-31,0.745985820137801,0.297,0.196,5.84348563644984e-27
"PRMT2",3.84928491529006e-31,0.590975055799622,0.447,0.338,7.06228303408267e-27
"ARL6IP5",4.3087554465395e-31,-0.431149578372005,0.577,0.684,7.90527361776603e-27
"NDUFS6",4.6531000883755e-31,-0.549900410553242,0.406,0.516,8.53704273214254e-27
"BPTF",4.96268025736789e-31,-0.870246105730664,0.245,0.355,9.10502946819288e-27
"BUD31",5.08676983173136e-31,-0.609714740629051,0.362,0.473,9.33269661027753e-27
"DPP7",5.17283811716697e-31,0.509476195958884,0.458,0.341,9.49060609356625e-27
"HNRNPF",5.54723522861093e-31,-0.424404809878746,0.652,0.729,1.01775124739325e-26
"CYCS",7.67380352651111e-31,-0.469945117236465,0.476,0.578,1.40791273300899e-26
"RBM8A",8.46449933114903e-31,-0.393178108860077,0.689,0.759,1.55298169228591e-26
"MT-CO3",1.30027640316442e-30,0.209252634268269,0.997,0.994,2.38561711688576e-26
"FUS",1.30306593770377e-30,-0.466484363968892,0.628,0.713,2.3907350759051e-26
"IKZF3",1.55209634954083e-30,-0.896113173485542,0.148,0.254,2.84763117250256e-26
"MAT2A",1.90575699569914e-30,-0.64710485811748,0.446,0.548,3.49649236000921e-26
"TFAM",2.27172976981864e-30,-0.997374959734707,0.164,0.264,4.16794260868626e-26
"SLIRP",2.97005390640113e-30,-0.736479343783036,0.289,0.391,5.44915790207416e-26
"GSTK1",3.22634271863135e-30,0.588496691688446,0.404,0.294,5.91937098587293e-26
"SMAP2",3.27360084813862e-30,0.703064237201959,0.301,0.199,6.00607547607992e-26
"SEPT6",4.58930228470775e-30,0.375144626442941,0.632,0.527,8.4199929017533e-26
"MSN",4.87702170413484e-30,-0.316180143285753,0.711,0.786,8.94787172057619e-26
"TPM4",8.32449648057209e-30,0.592802641711423,0.372,0.264,1.52729536929056e-25
"CORO1A",1.11873343414979e-29,-0.325775636278934,0.625,0.72,2.05254023163462e-25
"PDIA3",1.23335679316144e-29,-0.373867294518912,0.647,0.724,2.26283970841328e-25
"MBP",1.67736716792239e-29,0.408867978091559,0.655,0.557,3.0774655429872e-25
"BIRC3",2.20227538090209e-29,-0.448436138769352,0.682,0.748,4.04051464134107e-25
"POLR2K",2.40381248903617e-29,-0.588973006988838,0.336,0.443,4.41027477363467e-25
"MT-CO1",2.67335170189733e-29,0.170114003921724,0.999,0.997,4.90479836747103e-25
"MAP1LC3B2",3.80421339711303e-29,-0.963534022437184,0.163,0.261,6.97959031968328e-25
"SNRPF",4.12964173793953e-29,-0.532570609252951,0.371,0.483,7.57665369659766e-25
"LGALS1",4.51594584382164e-29,0.842394115189526,0.347,0.248,8.28540583965957e-25
"MZT2A",4.91535506506965e-29,0.640478279325379,0.358,0.256,9.01820193788328e-25
"DYNLL1",5.27560800041516e-29,-0.384377854942056,0.728,0.789,9.6791579983617e-25
"EIF3F",6.07163615479642e-29,0.335195636807447,0.723,0.643,1.1139630853205e-24
"RPS15",8.54886514360094e-29,0.136867913703043,0.999,0.988,1.56846028789646e-24
"YPEL5",1.0262487438225e-28,-0.380197382766557,0.632,0.706,1.88285857029114e-24
"SEC62",1.03405095096066e-28,-0.426297054388151,0.594,0.676,1.89717327972751e-24
"REEP5",1.11320459889801e-28,-0.462383571647321,0.479,0.58,2.04239647759817e-24
"MFSD10",1.17754711550302e-28,0.603186619410362,0.366,0.261,2.16044569281339e-24
"HLA-B",1.59474651553551e-28,-0.124046555588517,1,0.997,2.92588143205301e-24
"B3GNT2",1.61768691212513e-28,-0.69266295172597,0.223,0.331,2.96797017767597e-24
"WDR83OS",3.15628159243266e-28,-0.383583846585943,0.57,0.663,5.79082983763619e-24
"SIVA1",3.35866227969576e-28,-0.544668040587564,0.388,0.488,6.16213768455781e-24
"CD6",3.39012308457235e-28,0.351421542290673,0.721,0.634,6.21985882326488e-24
"CHCHD2",4.1610979771005e-28,-0.228722827784995,0.892,0.915,7.63436645858628e-24
"HNRNPM",5.33967159432036e-28,-0.446906784957684,0.591,0.671,9.79669547409957e-24
"AHSA1",7.62236515289222e-28,-0.542514130395081,0.377,0.482,1.39847533460114e-23
"SEPW1",1.65605601171628e-27,0.432627108521702,0.554,0.445,3.03836596469585e-23
"ODC1",1.84656713804415e-27,-0.67796473329174,0.194,0.297,3.3878967281696e-23
"IFI16",2.17416548041578e-27,-0.544558518691758,0.369,0.477,3.98894140691884e-23
"RALGDS",3.13977996770977e-27,-0.937133356831901,0.173,0.27,5.76055430675711e-23
"RPS19BP1",3.6059497473852e-27,-0.574793376691611,0.406,0.502,6.61583600152763e-23
"UBL5",3.60691936827475e-27,-0.265724536725572,0.818,0.85,6.61761496497368e-23
"TSPO",3.74353804548144e-27,0.710916183904199,0.29,0.195,6.8682692520448e-23
"PLEKHA2",3.78030490314775e-27,-0.768800645585199,0.236,0.335,6.93572540580518e-23
"C9orf16",4.01409332435663e-27,0.636740860764956,0.415,0.317,7.36465702219712e-23
"ATP5G2",5.47819114736952e-27,0.353429057499147,0.689,0.603,1.00508372980789e-22
"PLK3",8.33701390480377e-27,0.54399764541336,0.308,0.208,1.52959194111435e-22
"SUB1",9.34894366973573e-27,-0.262467268013309,0.819,0.857,1.71525069508641e-22
"NANS",1.01865918131895e-26,0.628893264904687,0.322,0.224,1.86893399996587e-22
"ARF1",1.20069721372777e-26,-0.304815775780058,0.773,0.815,2.20291917802635e-22
"CD99",1.62128715249614e-26,0.377623730931259,0.735,0.652,2.97457553868467e-22
"C19orf24",1.91089298916898e-26,-0.626953906864753,0.282,0.384,3.50591536722833e-22
"CELF2",2.86812909898468e-26,0.645248315522501,0.277,0.183,5.26215645790719e-22
"REL",2.92022220353504e-26,-0.640261666452778,0.314,0.416,5.35773167682575e-22
"HSPA1A",2.92991792581849e-26,-0.469310945925172,0.392,0.486,5.37552041849917e-22
"ATP5L",3.48757345499197e-26,-0.234750561295582,0.845,0.881,6.39865101787376e-22
"GLUD1",3.61029461128546e-26,0.551104095757977,0.428,0.328,6.62380752332543e-22
"RPL24",3.90943170036656e-26,0.168646476319426,0.978,0.959,7.17263434066253e-22
"NCBP3",4.53423424331772e-26,-0.876159856801394,0.16,0.254,8.31895956621501e-22
"PTPN7",6.09874961978648e-26,-0.793218910456267,0.242,0.338,1.11893759274223e-21
"ATP5E",6.29879243472388e-26,-0.18981321574768,0.944,0.95,1.15563944799879e-21
"KDM2B",6.46480357295931e-26,-0.775547254934051,0.199,0.298,1.18609751153084e-21
"CXCR6",7.09190987256431e-26,-0.382274563715304,0.2,0.314,1.30115270431937e-21
"JUND",8.50814479664713e-26,-0.704784246222043,0.354,0.454,1.56098932584085e-21
"CDK2AP2",8.7210461701488e-26,-0.404587911810964,0.524,0.614,1.6000503408372e-21
"SMARCA5",9.27842086954534e-26,-0.625778615141882,0.323,0.42,1.70231187693548e-21
"ASNSD1",1.34986333993035e-25,-0.861498030254476,0.166,0.258,2.47659426977021e-21
"MRPL10",1.38948528278828e-25,-0.880594893606321,0.165,0.256,2.54928864833166e-21
"SLC25A3",1.76226775038112e-25,0.331902644681081,0.739,0.671,3.23323264162424e-21
"STIP1",1.83066355319221e-25,-0.60460179997865,0.337,0.429,3.35871842104175e-21
"UBE2L6",2.39867539062718e-25,-0.590834983630664,0.356,0.448,4.40084973918368e-21
"PA2G4",2.67235775260883e-25,-0.46528898317879,0.509,0.595,4.90297476871141e-21
"ADK",3.13417281007614e-25,0.665212563679076,0.302,0.211,5.7502668546467e-21
"MAZ",3.83566377379645e-25,-0.783193229734064,0.216,0.312,7.03729232578434e-21
"JAK1",3.85988477983873e-25,-0.307299289740286,0.77,0.813,7.08173060557011e-21
"CNN2",3.87404642889383e-25,-0.452267034793317,0.462,0.557,7.10771298309151e-21
"PRKAR1A",4.08407484815052e-25,0.39166807509364,0.562,0.464,7.49305212390177e-21
"AKR1B1",4.18834415911353e-25,-0.849839344528941,0.16,0.25,7.68435502872559e-21
"FKBP4",5.24953048075953e-25,-0.533820762777321,0.387,0.484,9.63131357304951e-21
"EPB41",6.15721740342368e-25,-0.756784498420484,0.242,0.336,1.12966467700614e-20
"IL27RA",6.75274144333003e-25,0.748582301434812,0.255,0.169,1.23892547260776e-20
"NDUFB11",9.26331286989085e-25,-0.328349633061048,0.678,0.741,1.69954001223887e-20
"RBM3",9.3373172724189e-25,0.433686043276732,0.561,0.471,1.7131175999707e-20
"NOP58",1.03405329548235e-24,-0.43519350208614,0.479,0.574,1.89717758122146e-20
"ZNF644",1.50812795873145e-24,-0.889922639182983,0.166,0.256,2.7669623658846e-20
"IK",1.65867980196154e-24,-0.550257621068049,0.403,0.494,3.04317983265883e-20
"POR",2.08502949907174e-24,0.528851673561586,0.329,0.234,3.82540362194692e-20
"PLIN2",2.16673761245415e-24,0.575730593681924,0.464,0.37,3.97531349756964e-20
"PDCD4",2.39495419637164e-24,-0.297157827857991,0.683,0.755,4.39402246408305e-20
"TOP1",2.40757271403486e-24,-0.543749258385911,0.369,0.466,4.41717365843975e-20
"BCL11B",2.70155928002489e-24,-0.826374738475955,0.243,0.333,4.95655081106167e-20
"PPM1K",5.67918361020151e-24,-0.781417662132061,0.201,0.294,1.04195981696367e-19
"SNHG8",6.74131313333262e-24,0.429900400445155,0.606,0.517,1.23682872057254e-19
"FYB",9.90070153312195e-24,0.332192654838099,0.54,0.447,1.81648171028188e-19
"MVP",1.05034710815272e-23,0.605664105488129,0.308,0.218,1.9270718393278e-19
"NOP56",1.31095419510716e-23,-0.734644813830507,0.322,0.411,2.4052076617631e-19
"TMCO1",1.31322235110302e-23,-0.467237930297647,0.379,0.476,2.40936904756871e-19
"TRABD",1.33894486370233e-23,0.410924458499819,0.439,0.34,2.45656214143467e-19
"SSU72",1.51555697545445e-23,-0.51527199504836,0.41,0.502,2.78059238286629e-19
"PSMA4",1.52094206336149e-23,-0.59750244800906,0.305,0.401,2.79047240364932e-19
"SRSF8",1.67731404351876e-23,0.522190191707575,0.333,0.237,3.07736807564387e-19
"SIRT2",1.70075425975543e-23,-0.617976850441367,0.26,0.355,3.12037384037329e-19
"CYBA",1.7503423945303e-23,0.27421858419385,0.88,0.799,3.21135319124473e-19
"PTP4A2",1.95694728658342e-23,-0.561668277899313,0.315,0.411,3.5904111866946e-19
"YARS",2.25793887273241e-23,-0.519159964095062,0.311,0.414,4.14264044980216e-19
"HMGN1",2.37950696240092e-23,0.312913849579936,0.663,0.575,4.36568142391697e-19
"EVL",2.9733771818703e-23,0.536234248595061,0.373,0.282,5.45525511557744e-19
"TMEM147",3.45602030042377e-23,0.58184226158806,0.295,0.206,6.34076044518748e-19
"FGFR1OP2",3.85137521391707e-23,-0.502915717448014,0.397,0.482,7.06611810497364e-19
"LRRFIP1",4.14738040341616e-23,0.472910535974181,0.546,0.451,7.60919882614763e-19
"CLDND1",5.79001225124181e-23,-0.621423022433014,0.419,0.5,1.06229354773533e-18
"EMD",5.80931738611277e-23,0.303975404352152,0.761,0.676,1.06583546083011e-18
"GIMAP7",7.42455616193049e-23,-0.384601750439811,0.7,0.767,1.36218331902939e-18
"VPS28",8.75598208606411e-23,0.458075701328694,0.414,0.316,1.60646003333018e-18
"PFKFB3",9.14744513446484e-23,0.55996891068933,0.409,0.316,1.67828175882026e-18
"SMDT1",1.01741076439448e-22,0.543357527584401,0.375,0.283,1.86664352943455e-18
"RAC1",1.11800531242648e-22,-0.393562480935689,0.419,0.524,2.05120434670887e-18
"ARHGAP15",1.13150639831133e-22,0.611699964861404,0.285,0.199,2.0759747889818e-18
"LEPROTL1",1.26465388808585e-22,0.267210771281942,0.89,0.835,2.3202604884711e-18
"THYN1",1.35035407075154e-22,-0.748097939736898,0.211,0.298,2.47749461360784e-18
"OST4",1.9511966744829e-22,0.225600141149338,0.821,0.725,3.57986053867378e-18
"EIF5B",2.36976572066876e-22,-0.532724625361955,0.407,0.491,4.34780916771098e-18
"ZNRD1",2.91480260740345e-22,-0.47128878760715,0.382,0.478,5.34778834380311e-18
"ANXA1",3.18377774764439e-22,0.313311960638899,0.8,0.752,5.84127703360317e-18
"DDT",4.57935255196872e-22,0.519781191154492,0.384,0.295,8.40173812709702e-18
"PREX1",4.57948398015658e-22,-0.73068657573995,0.193,0.281,8.40197925839328e-18
"CNIH1",6.73790105340918e-22,0.542420027097981,0.542,0.47,1.23620270626898e-17
"CD27",9.36295007630051e-22,-0.864595567838089,0.197,0.282,1.71782045049886e-17
"LRRFIP2",1.13043921919019e-21,0.625585237324219,0.262,0.18,2.07401683544824e-17
"NCOR1",1.17956467955344e-21,-0.521512154280076,0.383,0.471,2.1641473175767e-17
"MRPS21",1.20141964635208e-21,0.481806514340561,0.378,0.286,2.20424462516216e-17
"SQSTM1",1.23830147228137e-21,0.349052097910421,0.81,0.753,2.27191171119463e-17
"NFKBIZ",1.26607578550317e-21,0.579409341298764,0.266,0.183,2.32286924366266e-17
"ERH",1.31670481691174e-21,-0.411264949354217,0.515,0.596,2.41575832758797e-17
"TRMT112",1.56343615904423e-21,-0.28835387391975,0.706,0.764,2.86843632099846e-17
"ZBTB1",2.31732660808018e-21,-0.629515937244924,0.345,0.431,4.2515991278447e-17
"ARF5",2.44264383043038e-21,0.40124282867231,0.507,0.418,4.48151863569062e-17
"RSBN1L",2.63690479091388e-21,-0.658514127372158,0.254,0.34,4.83792921988969e-17
"HNRNPK",2.78388444980261e-21,-0.240700444947794,0.813,0.858,5.10759280005285e-17
"HMGA1",6.36567335962703e-21,-0.588152662975703,0.274,0.364,1.16791009129077e-16
"HDAC1",6.51751594705786e-21,-0.60123971342176,0.272,0.359,1.19576865080671e-16
"SEC11A",6.60710665077971e-21,0.345430741199061,0.565,0.479,1.21220585721855e-16
"MAP1LC3B",8.44153235374562e-21,-0.335368083270421,0.643,0.711,1.54876794094171e-16
"ATP5D",8.65740423455158e-21,0.329741633948526,0.547,0.458,1.58837395491318e-16
"GATA3",9.8607569303155e-21,0.893535393688431,0.27,0.194,1.80915307400498e-16
"ENY2",9.89688348446125e-21,-0.443527608594218,0.444,0.531,1.81578121289411e-16
"LSM3",1.12745000546113e-20,-0.573588533523524,0.255,0.343,2.06853252501954e-16
"RNH1",1.14500056848674e-20,0.618941927857344,0.274,0.193,2.10073254300262e-16
"ICAM3",1.19280815636711e-20,0.441512572583518,0.425,0.337,2.18844512448674e-16
"SF3B2",1.22273829725626e-20,-0.360300428687429,0.58,0.653,2.24335795397607e-16
"DNAJB1",1.61851680389697e-20,-0.393169370257325,0.653,0.716,2.96949278010977e-16
"RAB9A",1.94016373486983e-20,-0.472225499652568,0.268,0.365,3.55961840436567e-16
"CDC37",2.28691839757264e-20,0.297595900930681,0.814,0.755,4.19580918402652e-16
"RNF115",2.85088273302475e-20,-0.67353555281356,0.206,0.29,5.23051455028051e-16
"OXA1L",2.91220856015306e-20,0.490658842084186,0.328,0.241,5.34302904531282e-16
"C11orf58",4.21194999407918e-20,-0.324787428720682,0.618,0.688,7.72766465413707e-16
"AHNAK",4.475313011329e-20,0.5490596155393,0.359,0.271,8.21085678188532e-16
"CCNH",4.50761990302643e-20,-0.640455153743424,0.25,0.336,8.27013023608259e-16
"ATP5G3",5.3459667384927e-20,-0.296527002453886,0.595,0.675,9.80824517511255e-16
"ACTN4",5.38629627665381e-20,-0.497896801063875,0.369,0.455,9.88223777877675e-16
"DHX9",5.71282773270061e-20,-0.590249871300338,0.311,0.395,1.04813250411858e-15
"DNAJC1",6.18228430608563e-20,0.528930451968189,0.425,0.337,1.13426370163753e-15
"SH2D2A",6.98013419256596e-20,-0.457481571697605,0.604,0.639,1.28064522031008e-15
"DNAJC2",7.97424312775247e-20,-0.614513773309114,0.275,0.362,1.46303438664875e-15
"OPTN",8.65116954981336e-20,0.393867137660899,0.504,0.411,1.58723007730426e-15
"TMEM245",9.43520421408013e-20,0.531378893313553,0.304,0.222,1.73107691715728e-15
"ITK",1.05185525871043e-19,0.295693651813021,0.441,0.346,1.92983884315602e-15
"ARID5A",1.22708916470363e-19,0.3675067860011,0.579,0.503,2.25134049048175e-15
"POLR2J",1.40178015661877e-19,-0.719180565270714,0.211,0.289,2.57184605334846e-15
"SERPINB9",1.50404309292093e-19,-0.434470746771676,0.289,0.385,2.75946786258204e-15
"RPL36AL",1.79927441354648e-19,-0.164240934544336,0.948,0.946,3.30112876653373e-15
"KIAA1551",2.25304591306181e-19,-0.457679918355441,0.397,0.482,4.13366333669449e-15
"BANF1",2.83723480595488e-19,-0.466667606468089,0.333,0.419,5.20547469848542e-15
"RHOF",2.89952424374988e-19,-0.504495325129086,0.319,0.405,5.31975713000791e-15
"CD37",3.28076422582495e-19,0.315285940301659,0.707,0.632,6.01921812512103e-15
"COX6A1",3.86219656689228e-19,-0.244025632394534,0.825,0.858,7.08597204127726e-15
"ISG20",4.27521157072826e-19,0.339353668516756,0.709,0.641,7.84373066881514e-15
"KMT2E",4.72881575273758e-19,-0.332499327764726,0.665,0.722,8.67595826154764e-15
"CYB5R3",5.0112759210528e-19,0.4804792603303,0.39,0.304,9.19418793235558e-15
"COX5B",6.0699033772024e-19,-0.295891459667519,0.657,0.729,1.11364517261532e-14
"CDC42EP3",6.43552941883291e-19,-0.621761388806291,0.224,0.308,1.18072658247327e-14
"SURF4",6.53290492128941e-19,-0.34476714439511,0.578,0.639,1.19859206590897e-14
"PPA1",6.59134399833954e-19,0.476016417573459,0.401,0.315,1.20931388337536e-14
"TLK1",6.7103247654768e-19,0.402323611885303,0.354,0.263,1.23114328472203e-14
"APBB1IP",9.91854028186183e-19,0.40834404628624,0.544,0.466,1.81975458551319e-14
