"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RP1-39G22.7",0.223359832355995,-0.510122421714425,0.013,0.015,1
"RP11-61K9.3",0.223826464456287,-0.241339026113082,0.016,0.014,1
"ENGASE",0.223938362812169,-0.232415093914667,0.035,0.032,1
"THOP1",0.223959457458733,-0.170656305741855,0.084,0.08,1
"THEM6",0.224104218719276,-0.170064265611533,0.038,0.035,1
"ZNF24",0.224121516437489,-0.245370102493304,0.323,0.311,1
"TTL",0.224177073871538,-0.490122725101132,0.03,0.033,1
"TECPR2",0.224525007491615,-0.157608671683978,0.022,0.02,1
"DGKZ",0.225030877724497,-0.298749460032447,0.174,0.161,1
"C1orf27",0.225689383641523,-0.347248064168211,0.073,0.076,1
"ASH2L",0.225897066291807,-0.164716792707285,0.071,0.066,1
"FBLN5",0.226320925324478,-0.230033971042809,0.011,0.01,1
"OSBPL2",0.226374767101328,-0.334886755873879,0.091,0.094,1
"TAF4",0.226678500607906,-0.246806399086324,0.042,0.039,1
"JUND",0.226694297813575,-0.604456209007698,0.415,0.364,1
"RP5-940J5.9",0.227210121835454,-0.142372423417346,0.05,0.047,1
"SND1",0.228031448713109,-0.148318839111125,0.272,0.254,1
"PHYKPL",0.228322636685697,-0.370450053309797,0.177,0.176,1
"RABEP2",0.228410450685807,-0.232556634730142,0.107,0.1,1
"SORBS3",0.228446966232117,-0.409483704993982,0.032,0.034,1
"TM2D1",0.228866777233819,-0.291728840463591,0.143,0.144,1
"VAPB",0.229056741650515,-0.368406355917298,0.129,0.13,1
"HKR1",0.22909714003826,-0.274710475423809,0.048,0.044,1
"RAB11FIP3",0.22913013357123,-0.593959927789797,0.031,0.034,1
"ANKRD36B",0.229214143502401,-0.405774070523164,0.091,0.093,1
"FAH",0.229276375851183,-0.180814433356765,0.033,0.036,1
"EXOC2",0.229580749325539,-0.161995701591755,0.097,0.092,1
"LINC00959",0.229669361815424,0.131122796962285,0.013,0.011,1
"RRAGC",0.229704572014322,-0.206727484135421,0.151,0.142,1
"CARD9",0.229722810636996,-0.636071301410341,0.01,0.011,1
"SZT2",0.229796430382221,-0.206161930318765,0.033,0.03,1
"ZC3H7B",0.229829474177035,-0.223566622524615,0.09,0.084,1
"RAD51D",0.229879316766211,-0.342381347063787,0.044,0.047,1
"HIF1A",0.229907816008677,-0.196160866080984,0.463,0.434,1
"CHIC1",0.230187156153105,-0.193619476912624,0.035,0.032,1
"CPT2",0.230250577706156,-0.160436039936743,0.036,0.033,1
"ADCK5",0.230460940736876,-0.161392132530823,0.038,0.035,1
"PHF2",0.230546358562567,-0.487651331724184,0.039,0.041,1
"PPA2",0.230837229811827,-0.15590157023353,0.083,0.078,1
"PRR11",0.230946602426077,-0.467300581194911,0.012,0.014,1
"TAP2",0.230978097522035,-0.515385959331266,0.045,0.047,1
"SACM1L",0.231464431189455,-0.294183053945455,0.259,0.252,1
"METTL5",0.23150690072175,-0.127127959765684,0.207,0.196,1
"GSTCD",0.23181070112949,-0.10391939596802,0.012,0.01,1
"MCM4",0.231946264514631,-0.130570469151743,0.064,0.06,1
"RGPD2",0.232115861358071,-0.667076526747082,0.021,0.023,1
"SARS2",0.23227419611245,-0.415834188934861,0.03,0.033,1
"LENG9",0.232291144077337,-0.165384695555902,0.016,0.014,1
"ZWILCH",0.232319964766991,-0.118817795033416,0.045,0.042,1
"MED9",0.232716032491886,-0.187624402403827,0.075,0.071,1
"VDAC1",0.232882257838658,-0.124224004113355,0.568,0.52,1
"GBF1",0.232901914638021,-0.360957877918478,0.158,0.158,1
"ZNF268",0.233274132832571,-0.25786036969741,0.03,0.027,1
"ARHGEF1",0.233714933016514,-0.16961480907285,0.433,0.394,1
"FOXP4",0.23379454254886,-0.520636433981158,0.037,0.034,1
"CCDC58",0.233800702496619,-0.315596018165084,0.058,0.061,1
"CBY1",0.233854189357902,-0.282763373642037,0.021,0.024,1
"RP13-977J11.2",0.234083739404523,-0.498957687479193,0.012,0.014,1
"POLR3D",0.234123305089967,-0.192527689109314,0.075,0.07,1
"NOC3L",0.234541016354365,-0.163088445350987,0.054,0.051,1
"NOSIP",0.234764465009359,-0.135294277424219,0.475,0.43,1
"DEF8",0.234796213654625,-0.258279006629512,0.103,0.096,1
"SIGIRR",0.235171731350731,-0.209118758866235,0.327,0.3,1
"ZNHIT1",0.235211496474258,-0.108732321889175,0.356,0.331,1
"KMT5B",0.235234018482543,-0.377071075670997,0.095,0.098,1
"KANSL2",0.235352733350786,-0.289261673214339,0.172,0.173,1
"ZNF507",0.235366315456649,-0.404275023027252,0.05,0.053,1
"GEMIN5",0.236004125117807,-0.165957957172027,0.042,0.039,1
"TJP2",0.23615575268299,0.168732353507281,0.02,0.018,1
"CRK",0.236319180418819,-0.312423294584,0.115,0.107,1
"SLC25A53",0.23667912366837,-0.285948628761607,0.047,0.05,1
"SLC41A2",0.236701548031145,-0.402493977530581,0.03,0.032,1
"PPCDC",0.237691003368076,-0.303216965443363,0.025,0.028,1
"PAK2",0.237732891951144,-0.101244516190047,0.612,0.569,1
"ACTR3B",0.237799104980085,-0.105567449820676,0.029,0.027,1
"ZFY",0.237893316336296,-0.235317347527803,0.099,0.093,1
"FAM117B",0.237931474460553,-0.601458988487916,0.021,0.023,1
"SGK223",0.238069485369222,-0.404656015572129,0.035,0.032,1
"WHSC1",0.23849418498857,-0.324086883765025,0.092,0.095,1
"TMEM259",0.238540317684371,-0.418234769896429,0.222,0.215,1
"NBPF9",0.238662921927292,-0.412812409951195,0.031,0.033,1
"RP11-479G22.8",0.238674527657405,-0.258810725361071,0.011,0.009,1
"CTD-2026K11.4",0.2387845738398,-0.36554058884055,0.018,0.02,1
"RP11-448A19.1",0.238797756249825,-0.294047533191454,0.011,0.01,1
"DOLK",0.238837276359439,-0.148136997583676,0.024,0.022,1
"FRA10AC1",0.238926612762896,-0.171130467880378,0.059,0.055,1
"TM9SF4",0.239095128847451,-0.204578434642644,0.122,0.115,1
"RMI1",0.239241897392548,-0.349218570876197,0.021,0.023,1
"DRG1",0.239282697519393,-0.139671373401762,0.241,0.226,1
"PLBD2",0.239356015271298,-0.372596861778534,0.028,0.03,1
"AC092580.4",0.239738113125599,-0.219963927173419,0.365,0.349,1
"PPP1R8",0.239780137484342,-0.325785477539568,0.119,0.122,1
"UNK",0.239810960561197,-0.217699698307703,0.079,0.074,1
"DSN1",0.239904069631014,-0.126371616442063,0.044,0.041,1
"MRPL48",0.239956123080232,-0.132462565790828,0.137,0.13,1
"AC009961.3",0.23996109321703,-0.371698726795273,0.013,0.015,1
"BSDC1",0.240046196056976,-0.305792976740984,0.23,0.225,1
"USP37",0.240147552964193,-0.328651705373971,0.092,0.086,1
"TEX261",0.240284396213278,-0.48152485570264,0.047,0.049,1
"APEX1",0.240532029466472,-0.176790757842452,0.37,0.354,1
"CCDC88A",0.241080014715647,-0.323308023419345,0.015,0.013,1
"GMFG",0.241101187157453,-0.117904936092318,0.5,0.468,1
"BNIP2",0.241111289587919,-0.224140302608178,0.33,0.317,1
"CBFB",0.24130953627466,-0.248691459940966,0.15,0.14,1
"LUZP1",0.241383218148874,-0.327957904062397,0.175,0.175,1
"CD2BP2",0.241743081535042,-0.177049589589672,0.345,0.319,1
"EIF2S3",0.241743487706474,-0.2105016655993,0.3,0.292,1
"POLR3K",0.241750689933774,-0.135779455944609,0.208,0.196,1
"PLEKHA8",0.242133273248985,-0.263167948161295,0.022,0.02,1
"FBXO38",0.24215380949632,-0.350436424918219,0.084,0.087,1
"TMEM87A",0.242401295206521,-0.276964266214792,0.249,0.245,1
"CTCF",0.242460222019238,-0.249606522659425,0.165,0.155,1
"IFNGR2",0.242906530513395,-0.590658453164751,0.014,0.015,1
"OARD1",0.243033799781845,-0.13020938008962,0.105,0.099,1
"CTD-2371O3.3",0.243422756888666,-0.224643125683828,0.016,0.014,1
"INTS7",0.243496247894623,-0.379726061836566,0.062,0.065,1
"HACD1",0.24377600929854,-0.383576447776797,0.051,0.053,1
"LRP8",0.244395545273239,-0.409933920129304,0.009,0.01,1
"AZIN1",0.244417889708077,-0.280284954285188,0.296,0.285,1
"TMEM218",0.244763095002806,-0.260006803928775,0.038,0.04,1
"HARBI1",0.244798116483281,-0.405030869568242,0.02,0.022,1
"CDC45",0.244844870559045,-0.273495906071099,0.016,0.018,1
"COX15",0.245194586465705,-0.31060228017148,0.041,0.043,1
"CDK8",0.245695617095361,-0.330736929162081,0.07,0.073,1
"PRMT6",0.24569731542973,-0.188814534853254,0.056,0.052,1
"RBM22",0.246060080268541,-0.151203150612197,0.351,0.326,1
"TCTN1",0.246340843647659,-0.231661552657887,0.013,0.011,1
"MANEA",0.24650960910409,-0.285513798606496,0.074,0.077,1
"SETD3",0.246808534361644,-0.148236770120743,0.136,0.128,1
"POMK",0.246840172221501,-0.11679240814732,0.028,0.025,1
"CDYL",0.247336751115737,-0.390231083833581,0.028,0.031,1
"AGO3",0.247342972396545,-0.462046679968416,0.149,0.148,1
"SIRT4",0.247589016413248,-0.583499905678424,0.009,0.011,1
"NR2C2AP",0.247602266791201,-0.318923163013476,0.123,0.125,1
"UBXN8",0.247930131906129,-0.137101450821065,0.031,0.028,1
"PPP1R16A",0.248087821762979,-0.244996890587189,0.036,0.033,1
"CCNYL1",0.248672533796657,-0.305841085183751,0.018,0.016,1
"MAP1S",0.248715026508966,-0.230199102818796,0.2,0.2,1
"C1orf216",0.248902582781868,-0.222454337112972,0.071,0.066,1
"SETDB2",0.249357880829207,-0.374215650876724,0.086,0.088,1
"DLG1",0.249417347917187,-0.23850968048779,0.104,0.098,1
"LDAH",0.249546524149382,-0.301967266431729,0.042,0.045,1
"ZNF780B",0.249571212590273,-0.488560170572898,0.017,0.018,1
"FAM131A",0.249667053841852,-0.199351786856695,0.051,0.048,1
"AKT3",0.249695747487889,-0.293369358830303,0.093,0.087,1
"STIL",0.250074676933732,-0.303900644948388,0.014,0.016,1
"HAUS5",0.250398648235394,-0.237779429607854,0.029,0.026,1
"RP13-942N8.1",0.250925036219874,-0.382975040268832,0.025,0.028,1
"ZNF564",0.251738861604046,-0.166336560780478,0.021,0.019,1
"DLG3",0.252018488536242,-0.194505224156536,0.034,0.031,1
"PRKAB2",0.252138878900908,-0.419329362797329,0.052,0.055,1
"PSMG2",0.252181012134994,-0.158632150523187,0.408,0.389,1
"VPS41",0.252290277187711,-0.175758641682307,0.068,0.064,1
"DTX2",0.25236475239123,-0.311596376755041,0.144,0.145,1
"MTBP",0.252392599999947,-0.133978194097769,0.011,0.01,1
"CHM",0.252647286665667,-0.195762155377599,0.059,0.055,1
"PLAC8",0.252729530913344,-0.253383879998539,0.052,0.048,1
"RP11-486I11.2",0.25334830101654,-0.182186698095378,0.019,0.017,1
"PLCB2",0.253411944659129,-0.420756814029147,0.044,0.046,1
"CDKN2AIPNL",0.253614521563396,-0.256037740378481,0.09,0.093,1
"CLSPN",0.253722821415898,-0.119672529378962,0.055,0.051,1
"ZNF701",0.254149152626723,-0.497124751973619,0.024,0.026,1
"SNRPB2",0.254164741538252,-0.152189008234793,0.515,0.478,1
"PLA2G6",0.254266251865511,-0.117139714724304,0.025,0.022,1
"RP4-816N1.6",0.254409339309057,-0.464141448265831,0.017,0.019,1
"YIPF1",0.254569711439822,-0.123466268683019,0.085,0.08,1
"EXD2",0.254638419406312,-0.266453518121529,0.019,0.017,1
"FIP1L1",0.254640447709451,-0.239861639447334,0.283,0.276,1
"ELP5",0.255096973936404,-0.115931390862535,0.283,0.265,1
"DHFR",0.255191851170724,-0.145614165340789,0.033,0.035,1
"SEC22B",0.255265419168168,-0.172648607604651,0.175,0.165,1
"RUNX1",0.255290047350803,-0.302413556123719,0.137,0.14,1
"COX18",0.255465107192302,-0.378290114079298,0.034,0.036,1
"NXPE3",0.25552456269374,-0.162781754357582,0.101,0.096,1
"MRPL13",0.255801687073396,-0.199971866222196,0.242,0.24,1
"NUP37",0.256247938190379,-0.198471109014228,0.09,0.094,1
"FGFRL1",0.256588168449245,-0.598934024551398,0.018,0.02,1
"TRAV8-6",0.25663867419962,-0.382224191071338,0.035,0.038,1
"ENTPD6",0.257016690121518,-0.423359100122709,0.063,0.066,1
"E4F1",0.257492503529071,-0.262916710142342,0.146,0.136,1
"ZBTB41",0.257508129974885,-0.409081847133014,0.027,0.029,1
"MGRN1",0.257785638371859,-0.303529151376135,0.19,0.189,1
"AFG3L2",0.258212126692108,-0.200065467636173,0.16,0.151,1
"IL10",0.258292504772167,-0.13225119590366,0.011,0.013,1
"TESPA1",0.258353563755191,-0.416917028131714,0.15,0.15,1
"NME6",0.258670608886119,-0.25168189556513,0.094,0.097,1
"BMPR2",0.258676449085636,-0.509292274251483,0.038,0.04,1
"AC069363.1",0.258736180425553,-0.293462597908359,0.064,0.06,1
"STK19",0.258845224484456,-0.19003838966534,0.086,0.081,1
"RP11-158I9.8",0.258988709164582,-0.21600978226944,0.012,0.011,1
"ME2",0.259057841676686,-0.291006714101138,0.122,0.124,1
"PGGT1B",0.259076031981605,-0.218462715609026,0.077,0.073,1
"DNAJC28",0.259086011294888,-0.195678317548567,0.01,0.009,1
"DYM",0.259231847824832,-0.227076840268775,0.136,0.128,1
"CUL2",0.259703765644116,-0.318819196355691,0.094,0.097,1
"TRUB2",0.259786939125736,-0.197824543911735,0.127,0.119,1
"RP11-574F21.2",0.260467070682798,-0.334767571700531,0.013,0.015,1
"ACTR1A",0.260804582505128,-0.255073143927491,0.287,0.279,1
"CTC-487M23.8",0.261073052636508,-0.191097002053454,0.014,0.012,1
"CIPC",0.261151011920678,-0.578775599467137,0.025,0.027,1
"NSL1",0.261656695955897,-0.109673338380477,0.196,0.186,1
"PCED1A",0.261679917657102,-0.165549326782168,0.026,0.024,1
"COL18A1",0.261691046335664,-0.557865156566194,0.019,0.021,1
"POGZ",0.262093336822522,-0.377655054321939,0.218,0.213,1
"CEP63",0.262133031916885,-0.331572455121007,0.095,0.098,1
"ALDH18A1",0.262971651148801,-0.173733245332179,0.106,0.1,1
"OSBPL11",0.263284664912529,-0.506556374838591,0.033,0.035,1
"LENG8-AS1",0.264016253008645,-0.649825425483146,0.012,0.014,1
"USP22",0.264143031764255,-0.309870502765637,0.219,0.216,1
"ZNF283",0.264354044466989,-0.52575937871327,0.017,0.019,1
"DDX11",0.264480404972715,-0.340736925262517,0.07,0.065,1
"TCEANC",0.264561561747223,-0.472211545293699,0.009,0.01,1
"LZTR1",0.264793301259432,-0.486620072175373,0.046,0.048,1
"TBC1D22A",0.265001547714592,-0.199891433549986,0.122,0.115,1
"RP11-554J4.1",0.265530246781707,-0.198437529633309,0.016,0.015,1
"ATG16L2",0.265873282953877,-0.226969626659377,0.047,0.044,1
"BRAP",0.266026621866571,-0.402578764757344,0.128,0.129,1
"GOLGA7",0.266133549511086,-0.158755525372283,0.431,0.408,1
"MRPS28",0.266179520030332,-0.191183840535168,0.083,0.078,1
"CTAGE5",0.266230684017668,-0.230318718572925,0.103,0.097,1
"ZNF582",0.266235191254596,-0.250751901238107,0.016,0.014,1
"CDKN2AIP",0.266323235113306,-0.299137217992724,0.221,0.216,1
"TRIM16L",0.266636854616886,-0.447940690005774,0.009,0.01,1
"RECQL4",0.267263316278312,-0.123202977192949,0.015,0.014,1
"SEC63",0.267466703907006,-0.329449433170272,0.174,0.173,1
"ZNF319",0.267628082453593,-0.429600944935308,0.017,0.019,1
"CBWD5",0.267766083461928,-0.494234054257499,0.064,0.066,1
"POLD3",0.267777100121098,-0.175718107132987,0.062,0.058,1
"CDC5L",0.26784147251029,-0.207276561706344,0.253,0.236,1
"SLC22A18",0.268558066360521,-0.369926904789401,0.027,0.029,1
"SH3BP5L",0.268812433812945,-0.257100092528738,0.078,0.073,1
"AP3M2",0.268858297841463,-0.431802791242326,0.13,0.13,1
"PRICKLE3",0.268913604691021,-0.126393418674559,0.03,0.027,1
"ZBTB11-AS1",0.269243289139218,-0.326793113912857,0.027,0.025,1
"FBXO8",0.269281036137455,-0.255060309764184,0.072,0.075,1
"ZNF782",0.269911865650343,-0.198627201249436,0.02,0.018,1
"RAVER1",0.269912411187209,-0.191244361733291,0.138,0.13,1
"DIP2A",0.270045704270893,-0.36385004269039,0.153,0.153,1
"ZNF692",0.270176939572743,-0.358125091590002,0.034,0.037,1
"CNOT11",0.27064277539863,-0.279149220838898,0.073,0.076,1
"TADA3",0.270898023167102,-0.188147248483906,0.256,0.254,1
"ESCO1",0.270910836095129,-0.253647421271828,0.148,0.139,1
"PPM1D",0.271310750371664,-0.27978031604715,0.158,0.158,1
"MOV10",0.271447413591959,-0.404057088850568,0.056,0.059,1
"POP1",0.271468799185659,-0.452924667670066,0.059,0.061,1
"PPP2R1B",0.271488043423712,-0.370646053411718,0.065,0.068,1
"FARSB",0.271787745607533,-0.327766802718388,0.037,0.039,1
"SHCBP1",0.272157917689204,-0.270702219469907,0.017,0.018,1
"DENND6B",0.272457642957093,-0.149716956876602,0.047,0.05,1
"AGFG1",0.272491959781816,-0.329572932218452,0.092,0.086,1
"TSTD2",0.272828754230634,-0.228548929270954,0.063,0.058,1
"GPD1L",0.272838592101061,-0.368794288698649,0.027,0.029,1
"ASXL2",0.272905147257013,-0.304592512445121,0.237,0.233,1
"TMEM53",0.273764222831626,-0.37206626985107,0.017,0.019,1
"NFYC-AS1",0.273817833883738,-0.604524655802714,0.011,0.012,1
"CDK10",0.273836878229912,-0.352697827290846,0.118,0.12,1
"LRRC8A",0.274705649348092,-0.319773920038841,0.051,0.048,1
"FBXW2",0.274790332188163,-0.232916263675499,0.224,0.222,1
"PKD2",0.275194830377532,-0.101085239342694,0.019,0.017,1
"DHX37",0.275385339279777,-0.424436060998996,0.044,0.046,1
"C11orf80",0.275506692136809,-0.443496737772519,0.021,0.022,1
"LINC00847",0.275530532359958,-0.202293491768826,0.049,0.052,1
"CCNF",0.275564448530718,-0.30709289482196,0.03,0.033,1
"SLC26A11",0.275716880018456,-0.326996376694876,0.051,0.048,1
"EXOC4",0.275768721166245,-0.357003504759473,0.104,0.106,1
"MYO9A",0.276041431062606,-0.22413867022135,0.061,0.058,1
"IREB2",0.276784128569262,-0.350090115956262,0.151,0.151,1
"TRIP4",0.276948023855089,-0.13050728120465,0.106,0.101,1
"MTMR9",0.276972266480464,-0.431171500727114,0.075,0.077,1
"SNX20",0.277053754770685,-0.232418903495266,0.198,0.197,1
"ZNF718",0.277261371926749,-0.3024668778932,0.023,0.026,1
"C9orf142",0.277744215267885,-0.191926286299494,0.485,0.455,1
"HERC3",0.277874297049055,-0.477265850153734,0.045,0.047,1
"TMPO-AS1",0.277930758756636,-0.47851866186762,0.023,0.025,1
"GOSR1",0.278111074662512,-0.335449640713374,0.161,0.161,1
"ATG4C",0.278132183759485,-0.219834276510986,0.027,0.03,1
"PHF8",0.278179761054506,-0.346028039447014,0.109,0.111,1
"POFUT2",0.27854502741629,-0.267043411756834,0.097,0.091,1
"B3GAT3",0.278613093057686,-0.278665402307982,0.163,0.163,1
"RIOK3",0.278619292086227,-0.174420615309302,0.278,0.261,1
"NPIPB5",0.278812090206225,-0.564472108020558,0.1,0.101,1
"THNSL1",0.279366988773677,-0.106981713185783,0.011,0.01,1
"ASPSCR1",0.279371221514345,-0.203295056240735,0.09,0.085,1
"FCHO2",0.279441618674371,-0.115171830581092,0.011,0.01,1
"LY9",0.279543748575272,-0.156345932635107,0.149,0.141,1
"RP11-479O9.4",0.279581573770586,-0.236525510015063,0.024,0.022,1
"MTRF1L",0.279804005575041,-0.212530964567774,0.138,0.13,1
"RSG1",0.279841954080853,-0.102314344842939,0.01,0.009,1
"ARMC7",0.279927635343954,-0.343561959972997,0.085,0.088,1
"METRNL",0.280232894193058,-0.705825593826379,0.212,0.202,1
"SLC38A10",0.280250569179185,-0.167346496517521,0.184,0.174,1
"POLI",0.280289321479744,-0.322085220081207,0.02,0.022,1
"TUBGCP2",0.280373902448234,-0.193655215341572,0.132,0.125,1
"GTF2H2C",0.280747282274904,-0.346872387855308,0.024,0.026,1
"MAP3K7",0.280817145841364,-0.186404959906536,0.128,0.122,1
"CNTROB",0.281129292527285,-0.186354711721981,0.036,0.033,1
"KTN1",0.282181122994105,-0.190338328721485,0.612,0.563,1
"NOA1",0.282498667332886,-0.189128516290738,0.13,0.123,1
"TLCD1",0.282672110236934,0.191792764980391,0.012,0.011,1
"USP40",0.283287741630752,-0.154946777512853,0.013,0.011,1
"HSD17B7",0.283521872901504,-0.173391265110496,0.171,0.162,1
"CARF",0.283954363105077,-0.564094533575746,0.012,0.013,1
"FAM134B",0.283982260177556,-0.175407116118475,0.069,0.065,1
"TTLL5",0.284027597835831,-0.277468671439217,0.049,0.045,1
"SLC5A6",0.284295998370943,-0.260384920854878,0.082,0.077,1
"INPPL1",0.284381358480535,-0.534125641557599,0.038,0.04,1
"WDR70",0.284475032118257,-0.309677075144776,0.097,0.091,1
"ENDOV",0.285470256796918,-0.358733482921298,0.045,0.047,1
"CYB561A3",0.285566169560798,-0.162071218839884,0.125,0.118,1
"SMURF2",0.285717683088287,-0.395869859182714,0.072,0.067,1
"CD72",0.286021110051008,-0.120719714355741,0.013,0.012,1
"PANK3",0.286043307936915,-0.412495837873444,0.078,0.081,1
"NCEH1",0.286183518579432,-0.25829404272073,0.023,0.021,1
"VMA21",0.28637630030013,-0.153813414848957,0.2,0.19,1
"MUM1",0.286500106435492,-0.310498671281795,0.088,0.082,1
"MED26",0.286580187515265,-0.31215066862794,0.032,0.029,1
"EPB41L2",0.28665091056305,-0.195500564975482,0.021,0.019,1
"SLC35C1",0.286655749683125,-0.36954550975921,0.073,0.076,1
"PCGF1",0.286750949539851,-0.160181737285234,0.127,0.12,1
"TNKS",0.286802997437649,-0.365979525243301,0.088,0.091,1
"SIRT1",0.286927701812069,-0.436992318470232,0.06,0.055,1
"PSMC1",0.286955826278222,-0.167570427274044,0.388,0.372,1
"TRADD",0.287077193779838,-0.146833466968343,0.183,0.173,1
"PDHX",0.287235333109421,-0.398631781796233,0.065,0.067,1
"PMPCA",0.287546422644907,-0.360270326746571,0.152,0.152,1
"SRRD",0.287676874461372,-0.22192930601517,0.019,0.017,1
"DPM2",0.288209810411644,-0.200736311457024,0.145,0.137,1
"CWF19L1",0.288323471968232,-0.208537749553454,0.072,0.067,1
"SDR39U1",0.288396869030854,-0.383529379575664,0.202,0.197,1
"DCPS",0.288691187861496,-0.198261855424681,0.131,0.134,1
"ROCK2",0.288718936715716,-0.450355562195663,0.041,0.043,1
"SLC25A38",0.288867881530104,-0.237786919598557,0.299,0.289,1
"MRPL4",0.288978045091553,-0.12836944517839,0.333,0.309,1
"SECISBP2",0.289052565872543,-0.207681859532981,0.186,0.175,1
"ENOPH1",0.289138429156448,-0.236630758824757,0.166,0.167,1
"UMPS",0.289429396172994,-0.220021460140343,0.092,0.087,1
"SHKBP1",0.289673366985614,-0.153914351044401,0.268,0.253,1
"KLHL26",0.289708903927573,-0.398764449158474,0.024,0.026,1
"TSEN15",0.289881913744751,-0.230069921823259,0.169,0.17,1
"STAT2",0.289986535706877,-0.405326695896909,0.108,0.11,1
"GLRX3",0.290409774320357,-0.116333242171274,0.219,0.208,1
"TCOF1",0.290678410855514,-0.184924139105755,0.184,0.174,1
"RBAK",0.29097030617292,-0.616114000186112,0.021,0.023,1
"AC058791.1",0.290994716346859,-0.438593581568118,0.037,0.034,1
"ARL5B",0.291038387198684,-0.368617670416222,0.069,0.072,1
"ESYT2",0.29127287524731,-0.41270775833005,0.11,0.112,1
"YTHDF2",0.291930191613944,-0.177113854454972,0.428,0.405,1
"NATD1",0.292041018873595,-0.587574644311388,0.014,0.015,1
"FBXL16",0.29214760166161,-0.475929458727066,0.009,0.011,1
"CCDC159",0.292597508845525,-0.176403648388144,0.037,0.034,1
"ZFP82",0.292711273110661,-0.269732658322767,0.031,0.029,1
"NBR1",0.292821434554639,-0.259911066799184,0.248,0.243,1
"ABHD3",0.292904699255334,-0.267324093339749,0.228,0.223,1
"MED16",0.293350819250888,-0.215565748734492,0.133,0.126,1
"FTSJ1",0.293436152284319,-0.166155984776914,0.209,0.198,1
"BTG3",0.293512388822573,-0.10933391746189,0.37,0.358,1
"RFWD2",0.293574274577651,-0.345804304219998,0.126,0.127,1
"ZNF655",0.293901160754718,-0.312971768351145,0.218,0.214,1
"MRPL3",0.294097545488657,-0.113154309800694,0.19,0.181,1
"KPNA5",0.29427746364499,-0.535954938821882,0.091,0.092,1
"ERBB2IP",0.294390368150831,-0.40154327095274,0.124,0.125,1
"IL4I1",0.294452322884804,-0.295890655894998,0.025,0.027,1
"GALNS",0.294725689572113,-0.249219477078207,0.046,0.043,1
"RGL2",0.295338235656087,-0.452772390684252,0.036,0.038,1
"UVSSA",0.295449076191608,-0.367056348488795,0.021,0.023,1
"ZNF765",0.295462564988166,-0.185820843537239,0.019,0.017,1
"RPP40",0.296037334109858,-0.153873376349957,0.044,0.042,1
"ZNF2",0.296164548778523,-0.437823450584338,0.017,0.019,1
"NEDD8",0.296191160124684,-0.128293945450007,0.546,0.501,1
"STX17",0.296782065408334,-0.215542548164604,0.103,0.097,1
"ST7L",0.297034042033582,-0.14894761301934,0.048,0.045,1
"BCOR",0.297135953520817,-0.43996388202752,0.092,0.093,1
"PAXBP1",0.297512814300733,-0.435404792687017,0.092,0.093,1
"WSB2",0.297781509469388,-0.192675386753066,0.051,0.048,1
"MTMR12",0.297812285892703,-0.257305016365842,0.04,0.037,1
"PRKACB",0.297890438604235,-0.23525188979209,0.278,0.27,1
"PPP1R13L",0.298423200568303,-0.34260716957726,0.016,0.018,1
"ALG9",0.298781048859036,-0.112391862790283,0.023,0.021,1
"SLC43A3",0.298886662131085,-0.217158825765091,0.062,0.065,1
"TCTN3",0.299392549366973,-0.233264706770403,0.228,0.214,1
"PRNP",0.300154638160062,-0.137596939017218,0.539,0.509,1
"NIT1",0.300544131321017,-0.155888721621062,0.12,0.114,1
"WDR46",0.300674371460511,-0.207359918465012,0.249,0.232,1
"JADE1",0.300679279969073,-0.29994885323947,0.121,0.113,1
"TTC27",0.301726925939465,-0.305162518236215,0.05,0.047,1
"RAB11B",0.301837486400524,-0.16273214333856,0.484,0.451,1
"KLHL8",0.301939537784689,-0.336000198725697,0.04,0.038,1
"TTYH2",0.302099086668238,-0.648837032680798,0.03,0.027,1
"ZKSCAN5",0.302898551545365,-0.473088607505567,0.044,0.046,1
"MCRS1",0.303576691492401,-0.264011374027336,0.174,0.174,1
"USO1",0.304673560547471,-0.242637541108155,0.18,0.181,1
"EMC3",0.304816660078367,-0.100693124340294,0.415,0.385,1
"AMBRA1",0.304920432034475,-0.410671346733882,0.089,0.09,1
"WRAP53",0.304953140102759,-0.117055650245269,0.07,0.067,1
"NOM1",0.305595953895849,-0.333897525744055,0.08,0.075,1
"SP2",0.305633662699794,-0.317552422358572,0.093,0.095,1
"SAMD10",0.3061021266622,-0.327331073275213,0.015,0.016,1
"PSMD4",0.306269944890452,-0.101177952520661,0.416,0.384,1
"ATAD2B",0.306621596364292,-0.454494300139575,0.073,0.075,1
"TBP",0.306633514687974,-0.300062699517669,0.149,0.15,1
"NUDT21",0.306777884952899,-0.110160526313133,0.414,0.379,1
"TIAM2",0.306787589463538,-0.291231216992706,0.018,0.017,1
"TFB1M",0.306893391005689,-0.362433993347064,0.07,0.072,1
"CCDC90B",0.307000452098586,-0.146782085088336,0.272,0.257,1
"NQO2",0.307163539502314,-0.120904910292304,0.055,0.052,1
"USP39",0.307313037123395,-0.208019249906243,0.231,0.228,1
"GINS2",0.307433119387311,-0.186352669603882,0.026,0.028,1
"POU2F1",0.307743923200952,-0.395183484147173,0.037,0.039,1
"SMAP1",0.307870650774426,-0.246741919232687,0.308,0.297,1
"TMEM18",0.308120638063858,-0.15015378112228,0.129,0.122,1
